pae_interaction_scores,total_score,complex_normalized,dG_cross,dG_cross/dSASAx100,dG_separated,dG_separated/dSASAx100,dSASA_hphobic,dSASA_int,dSASA_polar,delta_unsatHbonds,dslf_fa13,fa_atr,fa_dun,fa_elec,fa_intra_rep,fa_intra_sol_xover4,fa_rep,fa_sol,hbond_E_fraction,hbond_bb_sc,hbond_lr_bb,hbond_sc,hbond_sr_bb,hbonds_int,lk_ball_wtd,nres_all,nres_int,omega,p_aa_pp,packstat,per_residue_energy_int,pro_close,rama_prepro,ref,sc_value,side1_normalized,side1_score,side2_normalized,side2_score,yhh_planarity,description
8.0,39.848,0.511,-33.939,-2.68,-33.751,-2.679,1127.608,1569.181,516.187,10.0,0.0,-319.356,264.485,-87.069,0.958,33.591,63.986,382.929,0.124,-5.206,-0.655,-1.746,-30.737,4.0,-9.545,81.0,51.0,20.768,-8.252,0.563,-0.032,0.0,-5.239,41.894,0.678,0.335,10.04,-0.557,-11.692,0.0,insulin_ep3__41_dldesign_0_cycle0_1
7.0,38.567,0.473,-34.037,-2.684,-33.939,-2.68,1126.282,1566.236,515.614,10.0,0.0,-319.403,264.217,-87.203,0.957,33.591,63.916,381.819,0.123,-5.206,-0.656,-1.756,-30.77,2.0,-12.957,74.0,48.0,15.686,-6.024,0.572,-0.34,0.332,0.124,-0.053,0.685,0.053,1.534,-0.94,-17.857,0.0,insulin_ep3__381_dldesign_0_cycle0_1
6.0,37.387,0.472,-34.186,-2.689,-34.037,-2.684,1125.708,1559.286,514.221,10.0,0.0,-319.656,263.251,-87.294,0.956,33.563,63.611,381.277,0.123,-5.207,-0.664,-1.762,-30.841,1.0,-12.345,76.0,44.0,9.95,-6.822,0.637,-1.271,0.072,-2.643,33.584,0.71,-1.354,-33.847,-1.161,-22.066,0.0,insulin_ep3__780_dldesign_0_cycle0_1
7.0,37.222,0.467,-34.207,-2.697,-34.186,-2.689,1125.5,1555.043,513.74,10.0,0.0,-319.83,263.226,-87.428,0.955,33.56,63.271,380.876,0.123,-5.226,-0.666,-1.864,-30.866,6.0,-12.487,101.0,58.0,21.041,-11.813,0.67,-0.933,0.63,4.185,75.133,0.719,-0.967,-35.781,-0.872,-18.309,0.0,insulin_ep3__683_dldesign_0_cycle0
10.0,37.051,0.462,-34.266,-2.698,-34.207,-2.697,1124.92,1553.881,513.105,10.0,0.0,-320.068,261.995,-87.434,0.952,33.542,63.022,380.518,0.122,-5.228,-0.668,-1.869,-30.891,4.0,-13.564,86.0,50.0,21.918,-10.028,0.453,-1.004,0.0,-8.509,-12.809,0.604,-1.041,-31.238,-0.947,-18.937,0.0,insulin_ep3__782_dldesign_0_cycle0
6.0,36.223,0.46,-34.327,-2.705,-34.266,-2.698,1124.903,1552.105,512.583,10.0,0.0,-320.47,261.344,-87.451,0.951,33.493,63.016,379.426,0.122,-5.255,-0.672,-1.883,-30.926,2.0,-16.464,85.0,47.0,10.407,-7.222,0.45,-0.559,0.019,-0.893,4.471,0.607,-0.447,-12.503,-0.724,-13.752,0.0,insulin_ep3__389_dldesign_0_cycle0_1
5.0,35.96,0.455,-34.389,-2.706,-34.327,-2.705,1123.376,1551.959,512.46,10.0,0.0,-320.608,260.675,-87.54,0.951,33.389,62.827,379.044,0.122,-5.289,-0.676,-1.897,-30.985,5.0,-10.628,68.0,55.0,14.931,-8.918,0.568,-1.003,0.277,0.71,18.833,0.71,-0.889,-30.22,-1.188,-24.941,0.0,insulin_ep3__393_dldesign_0_cycle0
7.0,35.409,0.441,-34.404,-2.714,-34.389,-2.706,1123.23,1550.721,512.426,10.0,0.0,-320.627,260.448,-87.708,0.95,33.366,62.825,378.611,0.122,-5.327,-0.684,-1.91,-31.018,1.0,-11.253,72.0,59.0,9.928,-7.429,0.589,-0.917,0.123,-3.379,25.229,0.656,-1.041,-39.565,-0.693,-14.562,0.0,insulin_ep3__933_dldesign_0_cycle0_1
6.0,35.181,0.438,-34.45,-2.715,-34.404,-2.714,1119.916,1549.847,512.395,10.0,0.0,-320.725,259.698,-87.774,0.947,33.296,62.67,378.526,0.121,-5.332,-0.688,-1.92,-31.037,1.0,-12.443,82.0,56.0,12.462,-7.522,0.576,-0.383,0.04,-2.824,20.453,0.744,-0.343,-12.007,-0.451,-9.466,0.0,insulin_ep3__205_dldesign_0_cycle0_1
6.0,34.927,0.426,-34.534,-2.715,-34.45,-2.715,1119.622,1548.805,510.566,10.0,0.0,-320.739,259.465,-87.855,0.946,33.082,62.603,378.323,0.121,-5.349,-0.699,-1.98,-31.074,2.0,-18.383,88.0,67.0,10.74,-10.291,0.559,-0.646,0.152,-1.904,23.892,0.804,-0.318,-14.618,-1.365,-28.672,0.0,insulin_ep3__64_dldesign_0_cycle0_1
5.0,33.061,0.426,-34.568,-2.717,-34.534,-2.717,1118.197,1538.497,510.419,10.0,0.0,-320.884,259.204,-88.028,0.945,32.989,62.599,377.974,0.121,-5.356,-0.7,-1.984,-31.133,5.0,-12.402,84.0,49.0,14.284,-9.577,0.612,-0.663,0.362,-4.193,21.168,0.708,-0.564,-15.796,-0.794,-16.671,0.0,insulin_ep3__358_dldesign_0_cycle0_1
7.0,32.828,0.416,-34.572,-2.719,-34.572,-2.719,1115.668,1538.393,507.464,10.0,0.0,-321.739,259.137,-88.259,0.937,32.989,62.526,377.354,0.121,-5.359,-0.711,-2.001,-31.135,1.0,-12.413,71.0,51.0,14.186,-6.563,0.689,-1.223,0.0,-1.689,24.05,0.763,-1.36,-43.518,-0.992,-18.854,0.0,insulin_ep3__892_dldesign_0_cycle0_1
10.0,32.527,0.415,-34.686,-2.719,-34.686,-2.719,1115.369,1534.376,504.336,10.0,0.0,-321.815,258.918,-88.509,0.937,32.942,62.338,376.951,0.121,-5.407,-0.713,-2.05,-31.178,4.0,-8.714,67.0,46.0,11.781,-8.06,0.611,-0.66,0.068,-1.764,14.462,0.699,-0.347,-9.375,-1.105,-21.001,0.0,insulin_ep3__501_dldesign_0_cycle0_1
8.0,31.585,0.413,-34.733,-2.724,-34.733,-2.724,1112.907,1532.885,503.764,10.0,0.0,-322.089,258.777,-88.6,0.937,32.732,62.25,376.572,0.121,-5.42,-0.721,-2.082,-31.203,2.0,-11.985,86.0,59.0,19.205,-13.122,0.563,-1.348,0.035,-8.889,32.705,0.816,-1.307,-49.683,-1.421,-29.844,0.0,insulin_ep3__100_dldesign_0_cycle0_1
5.0,31.373,0.412,-34.806,-2.726,-34.806,-2.726,1111.178,1531.253,502.734,10.0,0.0,-322.225,258.639,-88.642,0.935,32.732,61.952,376.364,0.121,-5.422,-0.724,-2.092,-31.231,1.0,-7.491,61.0,45.0,18.74,-1.915,0.586,1.261,0.04,13.879,41.011,0.67,2.212,57.521,-0.041,-0.775,0.0,insulin_ep3__234_dldesign_0_cycle0_1
5.0,30.68,0.407,-34.833,-2.728,-34.833,-2.728,1110.311,1528.666,501.855,10.0,0.0,-322.603,257.978,-88.881,0.934,32.728,61.789,375.21,0.12,-5.429,-0.725,-2.094,-31.298,4.0,-10.759,76.0,52.0,11.028,-6.308,0.46,-0.526,0.179,-8.714,8.018,0.727,-0.45,-13.936,-0.639,-13.424,0.0,insulin_ep3__636_dldesign_0_cycle0
5.0,30.568,0.405,-34.966,-2.729,-34.966,-2.729,1109.691,1527.984,501.53,9.0,0.0,-322.645,257.977,-88.943,0.932,32.679,61.655,375.175,0.12,-5.475,-0.728,-2.121,-31.364,3.0,-10.247,74.0,49.0,14.071,-8.378,0.603,-0.761,0.042,-1.549,16.088,0.759,-0.651,-19.536,-0.935,-17.758,0.0,insulin_ep3__902_dldesign_0_cycle0_1
6.0,30.483,0.401,-34.967,-2.729,-34.967,-2.729,1107.823,1526.901,500.128,9.0,0.0,-322.963,257.671,-89.025,0.931,32.601,61.599,375.157,0.119,-5.49,-0.739,-2.156,-31.453,1.0,-11.296,63.0,51.0,9.55,-5.939,0.66,-0.875,0.232,-3.488,37.782,0.637,-0.578,-18.498,-1.374,-26.112,0.0,insulin_ep3__352_dldesign_0_cycle0
7.0,30.172,0.397,-35.022,-2.742,-35.022,-2.742,1107.736,1526.068,499.787,9.0,0.0,-322.983,257.342,-89.073,0.929,32.508,61.528,375.045,0.119,-5.564,-0.743,-2.179,-31.464,8.0,-9.689,86.0,56.0,22.076,-12.522,0.553,-0.764,0.515,6.851,27.126,0.731,0.007,0.208,-1.593,-43.019,0.0,insulin_ep1__531_dldesign_0_cycle0
4.0,29.949,0.392,-35.085,-2.747,-35.085,-2.747,1107.387,1525.867,499.274,9.0,0.0,-323.016,257.169,-89.093,0.929,32.448,61.337,375.004,0.119,-5.569,-0.746,-2.2,-31.487,4.0,-8.331,70.0,50.0,15.999,-7.894,0.565,-1.078,0.079,-4.038,11.447,0.67,-1.241,-38.467,-0.812,-15.433,0.0,insulin_ep3__395_dldesign_0_cycle0_1
6.0,29.835,0.39,-35.091,-2.752,-35.091,-2.752,1106.966,1521.978,498.561,9.0,0.0,-323.311,257.043,-89.112,0.929,32.447,61.026,374.349,0.119,-5.57,-0.753,-2.203,-31.576,2.0,-12.62,85.0,54.0,14.02,-11.35,0.62,-0.95,0.0,-4.492,34.009,0.649,-0.909,-30.899,-1.02,-20.403,0.0,insulin_ep3__369_dldesign_0_cycle0_1
5.0,29.642,0.387,-35.106,-2.757,-35.106,-2.757,1106.719,1521.298,498.157,9.0,0.0,-323.461,256.858,-89.13,0.927,32.353,60.977,373.749,0.119,-5.573,-0.757,-2.209,-31.584,3.0,-9.088,87.0,67.0,14.119,-10.901,0.585,-1.41,0.442,-5.427,54.469,0.723,-1.707,-78.534,-0.757,-15.906,0.0,insulin_ep3__227_dldesign_0_cycle0
9.0,28.998,0.387,-35.143,-2.769,-35.143,-2.769,1106.561,1520.321,492.756,9.0,0.0,-323.558,256.357,-90.08,0.927,32.333,60.714,372.58,0.118,-5.582,-0.762,-2.215,-31.696,3.0,-9.971,82.0,61.0,14.603,-8.43,0.586,-1.119,0.0,1.15,66.691,0.673,-1.318,-52.738,-0.738,-15.491,0.0,insulin_ep3__55_dldesign_0_cycle0_1
7.0,28.981,0.382,-35.175,-2.77,-35.175,-2.77,1106.038,1519.967,492.106,9.0,0.0,-323.657,256.182,-90.137,0.926,32.264,60.654,372.429,0.118,-5.594,-0.771,-2.218,-31.732,0.0,-9.1,62.0,53.0,11.118,-7.084,0.555,-0.981,0.042,-0.093,29.63,0.752,-1.211,-38.767,-0.631,-13.249,0.0,insulin_ep3__768_dldesign_0_cycle0_1
7.0,28.959,0.376,-35.182,-2.77,-35.182,-2.77,1104.778,1519.42,490.976,9.0,0.0,-323.668,255.194,-90.137,0.925,32.258,60.418,371.908,0.117,-5.608,-0.777,-2.227,-31.754,1.0,-7.699,61.0,52.0,14.404,-5.314,0.557,-0.08,0.286,-2.876,21.088,0.784,0.192,6.138,-0.515,-10.291,0.0,insulin_ep3__642_dldesign_0_cycle0
7.0,28.571,0.374,-35.188,-2.777,-35.188,-2.777,1104.559,1518.431,489.659,9.0,0.0,-323.836,255.088,-90.234,0.924,32.235,60.413,371.745,0.117,-5.636,-0.781,-2.24,-31.775,2.0,-13.435,88.0,66.0,16.312,-7.026,0.626,-1.181,0.076,-1.954,50.693,0.7,-1.268,-57.079,-0.992,-20.838,0.0,insulin_ep3__64_dldesign_0_cycle0
7.0,28.541,0.359,-35.218,-2.777,-35.218,-2.777,1104.201,1515.662,488.793,9.0,0.0,-323.837,255.083,-90.239,0.923,32.217,60.296,371.693,0.117,-5.648,-0.785,-2.241,-31.813,3.0,-12.639,77.0,56.0,15.945,-11.515,0.606,-1.244,0.05,5.072,30.933,0.737,-1.173,-42.215,-1.373,-27.454,0.0,insulin_ep3__471_dldesign_0_cycle0_1
15.0,28.079,0.358,-35.225,-2.782,-35.225,-2.782,1104.083,1515.213,484.339,9.0,0.0,-324.095,254.695,-90.275,0.922,32.196,60.217,371.459,0.116,-5.661,-0.791,-2.251,-31.819,4.0,-13.803,87.0,67.0,13.729,-17.214,0.516,-1.188,2.644,-3.756,39.336,0.55,-0.867,-33.832,-1.636,-45.796,0.0,insulin_ep2__934_dldesign_0_cycle0
5.0,27.376,0.349,-35.351,-2.784,-35.351,-2.784,1103.751,1514.081,483.977,9.0,0.0,-324.104,254.343,-90.492,0.92,32.181,60.074,370.923,0.115,-5.669,-0.791,-2.26,-31.834,5.0,-8.394,88.0,54.0,15.352,-9.085,0.56,-1.444,0.019,-6.415,8.913,0.684,-1.421,-48.297,-1.484,-29.68,0.0,insulin_ep3__873_dldesign_0_cycle0
5.0,26.993,0.347,-35.355,-2.785,-35.355,-2.785,1102.053,1513.031,482.939,9.0,0.0,-324.105,254.152,-90.586,0.92,32.128,59.885,370.888,0.115,-5.673,-0.792,-2.268,-31.857,0.0,-11.79,69.0,49.0,9.737,-7.28,0.611,0.231,0.059,2.689,34.253,0.657,0.276,8.001,0.167,3.333,0.0,insulin_ep3__98_dldesign_0_cycle0
5.0,26.557,0.346,-35.409,-2.788,-35.409,-2.788,1101.939,1512.775,480.125,9.0,0.0,-324.232,253.718,-90.602,0.918,32.115,59.868,370.52,0.115,-5.688,-0.792,-2.272,-31.945,1.0,-10.482,65.0,55.0,8.709,-3.58,0.616,-0.598,0.014,-0.264,23.711,0.696,-0.475,-16.138,-0.798,-16.751,0.0,insulin_ep3__521_dldesign_0_cycle0
7.0,26.178,0.333,-35.415,-2.789,-35.415,-2.789,1100.771,1510.595,478.694,9.0,0.0,-324.547,253.374,-90.619,0.917,32.107,59.835,369.585,0.115,-5.732,-0.799,-2.274,-31.963,4.0,-8.804,85.0,52.0,13.317,-11.027,0.691,-0.914,0.045,-6.801,13.409,0.716,-0.918,-29.364,-0.908,-18.155,0.0,insulin_ep3__344_dldesign_0_cycle0_1
4.0,26.177,0.331,-35.502,-2.791,-35.502,-2.791,1099.477,1509.909,478.009,9.0,0.0,-324.627,252.594,-90.715,0.917,32.082,59.789,369.044,0.115,-5.765,-0.803,-2.29,-31.965,1.0,-13.347,74.0,53.0,11.7,-9.044,0.58,-0.378,0.051,-8.148,12.018,0.707,0.021,0.681,-0.987,-20.727,0.0,insulin_ep3__745_dldesign_0_cycle0_1
4.0,25.187,0.329,-35.606,-2.794,-35.606,-2.794,1098.504,1509.451,477.907,9.0,0.0,-324.767,252.112,-90.729,0.913,32.023,59.706,368.849,0.115,-5.773,-0.81,-2.301,-31.968,1.0,-12.372,84.0,57.0,18.794,-9.8,0.669,-1.269,0.016,-3.4,68.422,0.71,-1.339,-49.556,-1.14,-22.804,0.0,insulin_ep3__78_dldesign_0_cycle0_1
5.0,25.137,0.329,-35.612,-2.794,-35.612,-2.794,1098.134,1507.757,477.839,9.0,0.0,-324.884,251.379,-90.731,0.908,31.987,59.691,368.697,0.114,-5.789,-0.811,-2.31,-31.987,3.0,-14.51,82.0,52.0,11.534,-8.612,0.67,-0.932,0.412,-1.489,30.037,0.682,-0.85,-28.057,-1.073,-20.386,0.0,insulin_ep3__618_dldesign_0_cycle0_1
6.0,25.076,0.328,-35.627,-2.796,-35.627,-2.796,1095.94,1507.215,477.502,9.0,0.0,-324.923,250.492,-90.904,0.908,31.947,59.688,368.204,0.114,-5.804,-0.815,-2.319,-32.014,2.0,-15.636,84.0,52.0,21.641,-10.242,0.622,-0.323,0.173,0.788,-2.981,0.668,0.03,1.034,-0.991,-17.834,0.0,insulin_ep3__906_dldesign_0_cycle0
3.0,24.692,0.313,-35.652,-2.801,-35.652,-2.801,1094.354,1506.796,477.377,9.0,0.0,-325.024,250.298,-90.954,0.907,31.943,59.675,368.11,0.114,-5.808,-0.816,-2.326,-32.024,6.0,-11.161,64.0,52.0,11.9,-4.584,0.568,-0.098,0.98,9.23,14.568,0.75,0.249,8.221,-0.7,-13.309,0.0,insulin_ep3__130_dldesign_0_cycle0
5.0,24.296,0.309,-35.836,-2.809,-35.836,-2.809,1094.0,1506.751,476.72,9.0,0.0,-325.334,250.069,-91.044,0.906,31.936,59.65,367.737,0.113,-5.837,-0.817,-2.327,-32.033,3.0,-8.98,68.0,49.0,9.193,-5.542,0.594,-1.165,0.058,11.775,58.632,0.589,-1.543,-46.289,-0.568,-10.787,0.0,insulin_ep3__588_dldesign_0_cycle0
9.0,23.482,0.306,-35.899,-2.809,-35.899,-2.809,1092.886,1506.245,476.652,9.0,0.0,-325.998,249.969,-91.142,0.905,31.906,59.635,367.696,0.113,-5.852,-0.819,-2.356,-32.036,1.0,-12.346,96.0,51.0,22.829,-8.534,0.624,-0.101,0.102,6.604,49.228,0.699,0.248,7.451,-0.599,-12.58,0.0,insulin_ep3__31_dldesign_0_cycle0
5.0,23.183,0.295,-35.914,-2.817,-35.914,-2.812,1092.041,1505.212,475.855,9.0,0.0,-326.013,249.777,-91.364,0.904,31.859,59.616,366.977,0.113,-5.871,-0.821,-2.358,-32.04,3.0,-9.077,84.0,52.0,17.661,-10.622,0.64,-0.75,0.18,-3.511,61.772,0.769,-0.457,-15.066,-1.261,-23.955,0.0,insulin_ep3__489_dldesign_0_cycle0
10.0,23.16,0.293,-35.964,-2.818,-35.964,-2.817,1091.583,1504.17,475.832,9.0,0.0,-326.018,249.577,-91.415,0.903,31.821,59.269,366.801,0.113,-5.888,-0.822,-2.363,-32.065,2.0,-14.688,97.0,53.0,24.623,-11.697,0.622,-1.085,0.108,3.705,35.234,0.662,-1.018,-34.628,-1.204,-22.874,0.0,insulin_ep3__574_dldesign_0_cycle0
6.0,22.204,0.286,-36.056,-2.825,-36.056,-2.818,1091.242,1504.142,475.832,9.0,0.0,-326.845,249.016,-91.474,0.901,31.685,58.99,366.648,0.112,-5.902,-0.827,-2.367,-32.106,2.0,-9.557,69.0,59.0,13.54,-4.023,0.559,0.312,0.081,14.359,-4.364,0.741,0.774,29.41,-0.524,-11.002,0.0,insulin_ep3__854_dldesign_0_cycle0_1
5.0,21.821,0.286,-36.063,-2.827,-36.063,-2.825,1091.229,1503.971,475.284,9.0,0.0,-326.901,248.822,-91.482,0.901,31.641,58.849,365.759,0.112,-5.921,-0.827,-2.37,-32.119,1.0,-7.777,75.0,49.0,13.307,-7.883,0.631,-0.337,0.014,-1.771,46.714,0.733,-0.24,-6.966,-0.477,-9.537,0.0,insulin_ep3__362_dldesign_0_cycle0_1
6.0,21.642,0.283,-36.118,-2.828,-36.118,-2.827,1091.202,1503.915,475.045,9.0,0.0,-326.964,248.695,-91.495,0.898,31.639,58.787,365.421,0.111,-5.928,-0.827,-2.383,-32.158,1.0,-6.961,63.0,54.0,10.34,-8.526,0.568,-1.2,0.0,-3.523,43.168,0.626,-1.718,-56.692,-0.386,-8.112,0.0,insulin_ep3__927_dldesign_0_cycle0
6.0,20.965,0.274,-36.131,-2.828,-36.131,-2.828,1090.412,1502.807,474.815,9.0,0.0,-326.982,248.645,-91.713,0.898,31.636,58.737,365.022,0.111,-5.93,-0.832,-2.393,-32.179,3.0,-10.207,73.0,54.0,10.627,-7.488,0.517,-0.482,0.015,-1.739,1.221,0.726,-0.065,-2.265,-1.252,-23.786,0.0,insulin_ep3__45_dldesign_0_cycle0
9.0,20.13,0.27,-36.161,-2.838,-36.161,-2.828,1090.366,1502.645,474.752,9.0,0.0,-326.99,248.454,-91.758,0.895,31.594,58.616,364.406,0.111,-5.939,-0.832,-2.393,-32.223,3.0,-17.113,101.0,51.0,16.526,-8.196,0.575,-0.549,0.149,-6.532,32.874,0.688,-0.418,-12.969,-0.752,-15.044,0.0,insulin_ep3__909_dldesign_0_cycle0_1
4.0,20.055,0.268,-36.182,-2.838,-36.182,-2.838,1090.017,1502.047,474.161,9.0,0.0,-327.273,248.057,-91.874,0.892,31.572,58.431,363.861,0.111,-5.958,-0.832,-2.394,-32.225,0.0,-13.212,86.0,54.0,9.684,-10.702,0.503,-1.319,0.735,9.081,32.458,0.731,-1.476,-53.142,-1.003,-18.059,0.0,insulin_ep3__401_dldesign_0_cycle0
5.0,19.184,0.262,-36.262,-2.841,-36.262,-2.838,1089.958,1498.617,472.263,9.0,0.0,-327.333,247.911,-91.892,0.892,31.568,58.429,363.47,0.11,-5.975,-0.837,-2.398,-32.259,1.0,-11.162,75.0,55.0,11.148,-9.831,0.592,-0.666,0.0,-5.262,12.388,0.76,-0.695,-23.633,-0.62,-13.022,0.0,insulin_ep3__527_dldesign_0_cycle0_1
4.0,19.0,0.262,-36.313,-2.841,-36.313,-2.841,1089.268,1495.103,471.884,9.0,0.0,-327.381,247.793,-91.93,0.892,31.514,58.364,363.138,0.11,-5.986,-0.839,-2.418,-32.263,4.0,-9.95,73.0,54.0,13.704,-7.767,0.639,-0.579,0.077,-0.01,27.769,0.758,-0.474,-16.583,-0.772,-14.672,0.0,insulin_ep3__924_dldesign_0_cycle0_1
8.0,18.904,0.248,-36.426,-2.853,-36.426,-2.841,1088.172,1493.749,470.071,9.0,0.0,-327.743,247.394,-91.946,0.891,31.497,58.278,362.657,0.11,-5.987,-0.839,-2.421,-32.294,2.0,-7.1,64.0,53.0,12.255,-6.285,0.596,-0.776,0.0,-6.673,29.482,0.777,-0.772,-24.696,-0.782,-16.43,0.0,insulin_ep3__762_dldesign_0_cycle0
10.0,18.572,0.241,-36.568,-2.854,-36.566,-2.853,1088.119,1493.285,469.867,9.0,0.0,-327.989,246.881,-92.034,0.891,31.472,58.109,361.483,0.109,-5.997,-0.84,-2.455,-32.366,3.0,-12.055,91.0,57.0,24.468,-13.485,0.608,-0.562,0.015,1.627,2.62,0.681,-0.293,-10.565,-1.022,-21.462,0.0,insulin_ep3__307_dldesign_0_cycle0
14.0,17.905,0.24,-36.59,-2.855,-36.59,-2.854,1088.102,1492.799,468.749,9.0,0.0,-328.006,246.509,-92.349,0.889,31.456,58.016,361.171,0.109,-5.999,-0.84,-2.463,-32.408,3.0,-9.06,106.0,52.0,20.571,-17.047,0.483,-1.704,1.326,-4.398,38.597,0.684,-1.668,-43.372,-1.74,-45.245,0.0,insulin_ep1__51_dldesign_0_cycle0
6.0,17.519,0.237,-36.591,-2.857,-36.591,-2.855,1087.862,1490.593,467.11,9.0,0.0,-328.088,246.444,-92.75,0.888,31.332,57.942,360.971,0.108,-6.026,-0.842,-2.463,-32.426,4.0,-12.25,76.0,55.0,9.027,-7.638,0.539,-0.93,0.157,7.407,47.6,0.635,-0.681,-24.522,-1.401,-26.628,0.0,insulin_ep3__885_dldesign_0_cycle0_1
8.0,17.307,0.228,-36.648,-2.858,-36.648,-2.857,1085.884,1490.574,466.741,9.0,0.0,-328.308,246.421,-93.234,0.887,31.331,57.633,360.907,0.108,-6.037,-0.843,-2.465,-32.45,4.0,-8.261,76.0,47.0,19.149,-11.873,0.627,-0.702,0.0,-9.413,5.334,0.599,-0.661,-18.508,-0.762,-14.479,0.0,insulin_ep3__272_dldesign_0_cycle0
7.0,17.26,0.222,-36.662,-2.86,-36.662,-2.858,1084.606,1487.929,465.615,9.0,0.0,-328.316,245.635,-93.34,0.887,31.252,57.553,360.016,0.108,-6.039,-0.843,-2.469,-32.456,3.0,-11.135,99.0,51.0,21.37,-8.595,0.486,-0.279,0.022,5.592,9.815,0.599,0.159,5.084,-1.017,-19.317,0.0,insulin_ep3__373_dldesign_0_cycle0
4.0,16.889,0.222,-36.685,-2.861,-36.685,-2.86,1083.168,1487.66,464.472,9.0,0.0,-328.478,245.386,-93.647,0.885,31.178,57.55,359.936,0.108,-6.087,-0.844,-2.476,-32.457,2.0,-16.005,84.0,63.0,14.503,-5.832,0.687,-0.841,0.026,-2.05,27.288,0.75,-0.63,-27.111,-1.295,-25.899,0.0,insulin_ep3__78_dldesign_0_cycle0
9.0,16.879,0.221,-36.7,-2.863,-36.7,-2.861,1082.673,1483.522,463.639,9.0,0.0,-328.613,245.366,-93.74,0.885,31.171,57.465,359.392,0.107,-6.113,-0.845,-2.48,-32.487,1.0,-11.375,101.0,58.0,19.245,-12.759,0.75,-1.029,0.268,-1.875,62.746,0.779,-0.865,-32.006,-1.319,-27.696,0.0,insulin_ep3__622_dldesign_0_cycle0_1
9.0,16.848,0.216,-36.716,-2.864,-36.716,-2.863,1082.617,1483.372,463.193,9.0,0.0,-328.647,245.336,-93.939,0.885,31.162,57.328,359.173,0.107,-6.124,-0.846,-2.49,-32.534,1.0,-10.786,64.0,47.0,12.333,-11.761,0.566,-0.749,0.0,6.338,19.47,0.72,-0.549,-15.37,-1.044,-19.838,0.0,insulin_ep3__915_dldesign_0_cycle0_1
5.0,16.541,0.211,-36.742,-2.866,-36.742,-2.864,1080.619,1482.513,462.585,9.0,0.0,-328.651,245.257,-93.987,0.884,31.106,57.131,359.092,0.107,-6.15,-0.846,-2.496,-32.566,4.0,-8.709,66.0,42.0,13.663,-6.572,0.503,-0.284,0.0,-0.898,17.133,0.601,-0.173,-4.162,-0.432,-7.783,0.0,insulin_ep3__516_dldesign_0_cycle0_1
4.0,16.381,0.208,-36.751,-2.867,-36.751,-2.866,1080.577,1482.319,460.961,9.0,0.0,-328.697,244.82,-94.245,0.884,31.09,57.096,359.029,0.107,-6.163,-0.847,-2.5,-32.588,0.0,-11.301,66.0,48.0,9.379,-8.87,0.537,-0.826,0.034,-2.719,31.313,0.746,-0.724,-20.997,-0.983,-18.668,0.0,insulin_ep3__42_dldesign_0_cycle0_1
6.0,16.225,0.199,-36.789,-2.868,-36.789,-2.867,1080.265,1482.096,460.943,9.0,0.0,-328.723,244.605,-94.284,0.881,31.057,57.052,358.827,0.106,-6.166,-0.849,-2.508,-32.589,2.0,-10.707,71.0,52.0,11.518,-7.15,0.544,-0.105,0.076,-0.664,5.492,0.578,0.273,8.734,-0.71,-14.193,0.0,insulin_ep3__448_dldesign_0_cycle0
9.0,16.144,0.193,-36.796,-2.868,-36.796,-2.868,1079.936,1481.852,460.513,9.0,0.0,-329.45,244.562,-94.357,0.881,31.024,56.99,358.733,0.106,-6.171,-0.855,-2.517,-32.611,2.0,-13.996,94.0,56.0,16.679,-10.415,0.537,-0.659,0.0,8.509,32.688,0.705,-0.61,-21.963,-0.748,-14.95,0.0,insulin_ep3__382_dldesign_0_cycle0_1
11.0,15.781,0.193,-36.925,-2.873,-36.925,-2.868,1079.932,1481.734,458.364,8.0,0.0,-329.505,244.533,-94.493,0.876,30.992,56.981,358.197,0.106,-6.173,-0.856,-2.52,-32.673,5.0,-10.438,76.0,52.0,13.425,-13.312,0.539,-1.421,0.073,-3.991,38.666,0.622,-1.373,-34.32,-1.465,-39.547,0.0,insulin_ep1__276_dldesign_0_cycle0_1
4.0,15.453,0.186,-36.961,-2.874,-36.961,-2.873,1079.844,1481.166,458.081,8.0,0.0,-329.681,244.308,-94.505,0.876,30.985,56.836,358.041,0.105,-6.174,-0.856,-2.534,-32.763,3.0,-10.255,66.0,52.0,12.924,-7.293,0.578,-0.592,0.074,-1.809,16.51,0.711,-0.635,-21.605,-0.51,-9.187,0.0,insulin_ep3__549_dldesign_0_cycle0
9.0,14.716,0.186,-37.0,-2.875,-37.0,-2.874,1079.226,1480.814,457.969,8.0,0.0,-329.718,244.047,-94.568,0.875,30.977,56.647,357.902,0.105,-6.177,-0.857,-2.535,-32.841,2.0,-9.871,101.0,46.0,16.542,-12.71,0.58,-0.854,0.071,-4.913,4.535,0.637,-0.947,-24.612,-0.734,-14.67,0.0,insulin_ep3__783_dldesign_0_cycle0_1
5.0,14.344,0.185,-37.031,-2.879,-37.031,-2.875,1079.005,1480.741,456.655,8.0,0.0,-330.059,244.019,-94.677,0.875,30.909,56.625,357.818,0.105,-6.182,-0.861,-2.535,-32.858,1.0,-7.392,65.0,56.0,8.9,-7.262,0.558,-0.266,0.0,-4.253,10.279,0.763,0.336,12.104,-1.35,-27.003,0.0,insulin_ep3__865_dldesign_0_cycle0_1
